data,cod_acid,feridas,mortas,automovel,caminhonete,onibus_caminhao,bicicleta,moto,van,sem_informacao,Chuva,Precipitacao,TempMaxima,TempMinima,Insolacao,TempMedia,Umidade,Veloc_Vento,A2016,A2017,latitude,longitude,dist,Esquina
2016-02-19 21:00:00,2,1,0,0,0,0,0,1,0,1,1,4.2,31.6,20.9,8.2,25.38,72,1.1,1,0,-23.58222,-46.74926,71.4193482253277,0
2016-02-19 21:30:00,2,1,0,0,0,1,0,1,0,0,1,4.2,31.6,20.9,8.2,25.38,72,1.1,1,0,-23.51661,-46.69844,308.078457177408,0
2016-02-19 22:00:00,2,0,1,1,0,0,0,0,0,0,1,4.2,31.6,20.9,8.2,25.38,72,1.1,1,0,-23.46564,-46.57121,1203.16747648418,0
2016-02-19 22:20:00,4,1,0,1,0,0,0,0,0,0,1,4.2,31.6,20.9,8.2,25.38,72,1.1,1,0,-23.51784,-46.42355,443.171584703682,0
2016-02-20 00:21:00,2,2,0,0,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.57603,-46.58733,113.624819844159,0
2016-02-20 00:30:00,2,1,0,0,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.58705,-46.59145,720.801126737522,0
2016-02-20 00:47:00,4,1,0,1,0,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.65171,-46.7122,494.619909197871,0
2016-02-20 00:50:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.51321,-46.43288,706.992900461009,0
2016-02-20 01:05:00,2,1,0,0,0,1,1,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.60191,-46.50525,458.882657748096,0
2016-02-20 02:00:00,2,2,0,1,0,1,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.47373,-46.66983,353.88403315032,1
2016-02-20 02:30:00,2,2,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.64028,-46.73654,260.050506839091,1
2016-02-20 02:30:00,2,0,1,0,0,0,0,1,0,1,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.55776,-46.74541,261.153896445271,0
2016-02-20 02:55:00,2,3,0,2,0,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.50684,-46.46187,490.516502242908,0
2016-02-20 04:00:00,2,5,0,2,0,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.75491,-46.67532,1455.33314924922,0
2016-02-20 04:30:00,4,1,0,0,0,0,0,0,0,1,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.6185,-46.63551,592.433992582576,0
2016-02-20 04:30:00,2,1,0,2,0,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.66699,-46.71112,250.300190601745,0
2016-02-20 05:02:00,2,0,2,0,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.48202,-46.6305,208.757391406426,0
2016-02-20 06:00:00,4,1,0,0,0,1,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.49759,-46.45373,643.924255724959,0
2016-02-20 06:00:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.55202,-46.63911,109.151429651842,0
2016-02-20 06:35:00,2,1,0,0,0,1,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.62681,-46.60152,666.70344052643,0
2016-02-20 07:30:00,2,1,0,0,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.82244,-46.75222,1776.54613609358,0
2016-02-20 07:35:00,2,1,0,0,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.52856,-46.52802,292.972337586274,0
2016-02-20 07:40:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.65663,-46.66082,333.344936416461,0
2016-02-20 08:00:00,2,1,0,2,0,1,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.65723,-46.70675,628.776803425878,1
2016-02-20 08:20:00,2,1,0,0,1,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.62075,-46.63401,453.859470267094,1
2016-02-20 08:43:00,4,1,0,1,0,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.50703,-46.6247,327.789117999747,1
2016-02-20 09:00:00,2,1,0,2,0,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.62308,-46.61142,453.654648051789,0
2016-02-20 09:19:00,2,3,0,2,0,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.50567,-46.60309,166.730809624501,1
2016-02-20 09:40:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.50364,-46.52201,243.959408740567,0
2016-02-20 10:16:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.5405,-46.70019,306.636520326546,1
2016-02-20 10:40:00,2,1,0,0,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.58898,-46.79545,3493.92067481503,0
2016-02-20 11:15:00,2,1,0,0,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.61377,-46.73061,621.308541811365,0
2016-02-20 11:20:00,4,1,0,0,0,1,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.55135,-46.63716,135.992767892765,0
2016-02-20 11:35:00,2,2,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.66261,-46.70669,340.89344547903,0
2016-02-20 11:37:00,2,1,0,0,1,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.75641,-46.71388,1195.22929167448,0
2016-02-20 11:50:00,2,1,0,0,0,1,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.49511,-46.40966,467.520049527971,0
2016-02-20 12:16:00,2,2,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.53036,-46.49501,430.289646463057,1
2016-02-20 12:30:00,2,1,0,0,1,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.53132,-46.52144,164.78475435901,1
2016-02-20 12:30:00,4,1,0,0,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.67022,-46.73948,163.295778535867,0
2016-02-20 12:59:00,2,1,0,0,0,0,0,2,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.65576,-46.67896,178.053815137805,0
2016-02-20 13:00:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.50093,-46.40634,966.492757171664,0
2016-02-20 13:00:00,2,2,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.48161,-46.59967,387.498975168578,1
2016-02-20 13:35:00,2,1,0,1,0,1,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.67037,-46.73957,174.537921346538,0
2016-02-20 14:03:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.64308,-46.7472,525.374834844567,1
2016-02-20 14:09:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.60796,-46.64702,563.84769447828,0
2016-02-20 14:20:00,4,1,0,0,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.46124,-46.60275,428.257074411947,0
2016-02-20 14:20:00,2,1,0,1,1,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.61698,-46.68944,866.570500191296,1
2016-02-20 14:30:00,2,1,0,1,0,0,1,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.52019,-46.53055,409.632444268104,0
2016-02-20 15:20:00,2,1,0,0,0,1,1,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.48381,-46.69554,1393.66327977172,0
2016-02-20 15:20:00,2,1,0,0,0,0,1,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.55354,-46.74661,417.176335787444,0
2016-02-20 15:23:00,2,2,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.68531,-46.6807,288.249485262079,0
2016-02-20 15:30:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.53914,-46.57117,446.032668897325,1
2016-02-20 15:39:00,2,1,0,0,1,0,1,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.5718,-46.60666,256.121127233314,0
2016-02-20 16:30:00,2,1,0,0,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.47124,-46.65154,704.787478519991,0
2016-02-20 16:45:00,2,2,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.54795,-46.67198,323.279863213967,0
2016-02-20 17:00:00,4,1,0,1,0,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.50497,-46.41578,824.577586423361,0
2016-02-20 17:20:00,2,1,0,1,0,0,1,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.59542,-46.7464,225.818834145496,0
2016-02-20 17:30:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.58338,-46.78538,2296.93914687451,1
2016-02-20 17:40:00,4,1,0,0,0,0,0,0,0,1,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.89956,-46.72651,6089.45943464549,0
2016-02-20 18:30:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.5505,-46.59481,300.826875549689,0
2016-02-20 18:30:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.65958,-46.67661,377.694843218973,0
2016-02-20 18:44:00,2,1,0,1,1,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.6368,-46.73697,12.7645031350585,0
2016-02-20 18:48:00,2,0,1,1,0,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.5937,-46.53975,329.944442953477,0
2016-02-20 18:49:00,4,1,0,1,0,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.58261,-46.49968,390.254418972126,0
2016-02-20 19:00:00,2,1,0,2,0,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.50328,-46.40667,1040.14573634053,0
2016-02-20 19:30:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.48991,-46.64223,506.262860648443,1
2016-02-20 19:45:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.54194,-46.63623,235.629075568088,0
2016-02-20 19:55:00,2,1,0,0,1,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.53573,-46.65237,64.4421823871633,0
2016-02-20 19:58:00,4,1,0,0,1,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.66916,-46.77327,716.317592273196,0
2016-02-20 20:06:00,4,2,0,1,0,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.43776,-46.78791,2456.75681639373,0
2016-02-20 20:11:00,2,1,0,1,0,0,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.59353,-46.75977,1383.89574597425,1
2016-02-20 20:19:00,2,1,0,0,0,1,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.66177,-46.75169,936.48751879601,0
2016-02-20 20:40:00,2,1,0,1,0,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.5261,-46.40984,723.69849979117,0
2016-02-20 20:40:00,2,1,0,0,0,0,0,2,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.60225,-46.68339,359.788708890439,0
2016-02-20 21:48:00,4,3,0,1,0,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.53117,-46.46764,372.568089106523,0
2016-02-20 22:15:00,2,1,0,0,0,1,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.49427,-46.6784,575.420743115164,0
2016-02-20 22:30:00,2,1,0,0,0,0,0,2,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.55826,-46.57732,199.918994378902,0
2016-02-20 22:30:00,2,1,0,1,0,1,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.44101,-46.58814,1818.85118974469,0
2016-02-20 23:00:00,2,1,0,0,0,0,0,2,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.66589,-46.68995,715.341880138336,0
2016-02-20 23:30:00,2,1,0,0,0,1,0,1,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.64184,-46.7114,342.287672658268,1
2016-02-20 23:31:00,2,1,0,1,0,1,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.48526,-46.45306,73.6589916495901,0
2016-02-20 23:35:00,2,6,0,1,0,1,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.58749,-46.48246,753.939035634906,0
2016-02-20 23:45:00,2,3,0,2,0,0,0,0,0,0,0,0,31.6,19.8,9.7,24.84,75.5,2.133333,1,0,-23.55055,-46.51079,753.805648509595,0
2016-02-21 00:10:00,2,1,0,0,0,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.47767,-46.70813,136.277483828607,0
2016-02-21 00:30:00,2,1,0,2,0,0,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.52438,-46.56128,395.682386961352,0
2016-02-21 02:40:00,2,1,0,1,1,0,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.56479,-46.55822,660.476996384956,1
2016-02-21 03:12:00,2,1,1,0,0,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.48299,-46.4919,1325.71340368912,0
2016-02-21 03:28:00,2,1,0,2,1,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.64662,-46.64164,265.105295234654,0
2016-02-21 03:30:00,2,0,1,1,0,0,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.59429,-46.4239,2192.39850544187,0
2016-02-21 03:30:00,2,1,0,1,0,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.81333,-46.70862,2762.38109103953,0
2016-02-21 04:00:00,2,1,0,1,0,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.56554,-46.50834,165.068390041663,0
2016-02-21 04:30:00,2,1,1,0,0,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.4495,-46.57372,2462.54521475599,0
2016-02-21 04:30:00,2,1,0,1,0,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.47154,-46.61265,327.285647959368,0
2016-02-21 04:50:00,2,2,0,1,0,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.73645,-46.69415,66.3420402398968,0
2016-02-21 05:30:00,4,1,0,0,0,0,0,0,0,1,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.49639,-46.40161,1118.54621666946,0
2016-02-21 05:33:00,2,1,0,0,0,0,0,1,0,1,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.5634,-46.49025,924.020976848907,0
2016-02-21 06:00:00,4,2,0,0,0,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.58931,-46.68159,105.948298298314,0
2016-02-21 06:30:00,2,1,0,1,0,0,0,0,0,1,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.60037,-46.70971,420.655920064297,0
2016-02-21 06:45:00,2,2,0,2,0,0,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.62052,-46.45626,735.344547324589,0
2016-02-21 07:12:00,2,3,0,1,0,0,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.46556,-46.71696,1344.75593096488,0
2016-02-21 07:20:00,2,1,0,1,0,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.59081,-46.6861,522.059758206743,0
2016-02-21 09:14:00,2,1,0,1,0,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.59037,-46.58192,332.711144133772,0
2016-02-21 09:24:00,2,1,0,1,0,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.49307,-46.57045,1040.60328218734,0
2016-02-21 10:00:00,2,1,0,0,0,0,0,1,0,1,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.69211,-46.75291,2357.55214876384,0
2016-02-21 10:00:00,4,1,0,1,0,0,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.72232,-46.78524,1808.75534793035,0
2016-02-21 10:30:00,2,1,0,0,0,1,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.58712,-46.67136,261.841734644066,0
2016-02-21 11:33:00,4,2,2,1,0,0,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.42914,-46.58398,2795.98336731116,0
2016-02-21 12:30:00,2,1,0,0,0,1,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.46487,-46.70017,1337.90980824249,0
2016-02-21 13:00:00,2,1,0,0,0,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.77007,-46.67969,1606.3446165412,0
2016-02-21 13:40:00,2,1,0,0,0,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.60718,-46.43651,1159.85235963581,0
2016-02-21 14:23:00,2,0,1,0,0,1,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.49234,-46.68836,560.474367180746,0
2016-02-21 15:20:00,2,2,0,1,0,0,1,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.49316,-46.41399,111.614430316576,0
2016-02-21 15:30:00,2,1,0,2,0,0,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.50827,-46.54923,71.8089923419849,0
2016-02-21 16:50:00,2,1,0,1,0,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.53396,-46.46649,210.926560598517,0
2016-02-21 17:30:00,2,2,0,1,0,0,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.41621,-46.5847,3568.28827240672,0
2016-02-21 19:09:00,4,1,0,1,0,0,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.57044,-46.64421,152.807339968219,0
2016-02-21 19:30:00,4,1,0,0,0,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.52714,-46.39823,352.040230596731,0
2016-02-21 19:30:00,2,1,0,0,0,0,0,1,0,1,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.548,-46.60244,17.3934085493423,1
2016-02-21 20:00:00,2,1,0,1,0,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.61821,-46.7321,277.485489264188,0
2016-02-21 20:07:00,2,1,0,1,0,0,1,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.49383,-46.69205,800.219330434345,0
2016-02-21 20:22:00,2,1,0,1,0,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.57066,-46.69034,303.679137203879,1
2016-02-21 20:25:00,2,1,0,2,0,0,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.79961,-46.7322,587.784820922747,0
2016-02-21 21:49:00,2,1,0,2,0,0,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.53986,-46.45536,166.412019290551,0
2016-02-21 21:52:00,4,1,0,1,0,0,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.61187,-46.47614,262.551813226616,1
2016-02-21 22:30:00,4,2,0,1,0,1,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.5079,-46.5338,282.148473942156,0
2016-02-21 22:37:00,2,1,0,1,0,0,0,1,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.69392,-46.65731,1540.5958131738,0
2016-02-21 23:27:00,2,1,0,2,0,0,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.4947,-46.40701,760.908209584348,0
2016-02-21 23:50:00,2,1,0,2,0,0,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.64868,-46.62179,1107.51535325738,0
2016-02-21 23:51:00,2,3,0,1,0,0,0,0,0,0,1,102,25.5,19.8,0,23.14,80,2.866667,1,0,-23.49386,-46.67853,556.219129055666,0
2016-02-22 00:01:00,2,0,1,0,0,0,1,0,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.56381,-46.64876,90.821427486674,1
2016-02-22 00:50:00,2,3,0,1,0,1,0,0,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.50015,-46.69707,551.066170267,0
2016-02-22 02:00:00,4,1,0,0,0,0,0,1,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.60979,-46.64177,900.935907348153,0
2016-02-22 02:08:00,4,1,0,1,0,0,0,0,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.56422,-46.41627,836.665660553071,0
2016-02-22 02:31:00,2,2,0,1,0,0,0,0,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.60154,-46.53287,300.474201958387,0
2016-02-22 02:46:00,2,1,0,0,0,0,0,1,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.51291,-46.5161,393.24525909455,0
2016-02-22 06:00:00,2,1,0,0,0,0,0,1,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.54138,-46.53753,674.833508108831,0
2016-02-22 06:10:00,2,1,0,1,0,1,0,0,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.80009,-46.73535,857.697791532899,0
2016-02-22 06:30:00,2,1,0,1,0,0,0,1,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.61099,-46.71929,757.910528516375,1
2016-02-22 06:44:00,2,1,0,0,1,0,0,1,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.46004,-46.67524,995.105981101674,0
2016-02-22 07:00:00,2,1,0,1,0,0,0,1,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.52133,-46.51654,620.644319632201,1
2016-02-22 07:15:00,2,1,0,1,0,0,0,1,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.55747,-46.53661,620.644165078584,1
2016-02-22 07:20:00,2,1,0,1,0,0,0,1,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.71586,-46.69029,890.522975353826,0
2016-02-22 07:45:00,2,1,0,0,0,0,0,1,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.61678,-46.66324,45.7757840023031,0
2016-02-22 08:00:00,2,1,0,2,0,0,0,0,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.56723,-46.42482,1369.13672366836,0
2016-02-22 08:00:00,4,1,0,1,0,0,0,0,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.60281,-46.50872,415.831707421582,0
2016-02-22 08:30:00,2,1,0,1,0,0,0,1,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.54225,-46.5825,201.695956147834,0
2016-02-22 09:00:00,2,1,0,0,1,0,0,1,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.56317,-46.67403,88.8545814207141,0
2016-02-22 09:31:00,4,1,0,1,0,0,0,0,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.4838,-46.75284,518.757851974473,0
2016-02-22 11:30:00,2,1,0,1,0,0,0,1,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.59757,-46.62751,407.986185809596,0
2016-02-22 11:30:00,2,2,0,0,0,0,0,2,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.58985,-46.7297,519.099669222336,1
2016-02-22 11:33:00,2,1,0,1,0,1,0,0,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.49224,-46.44076,387.458641519291,0
2016-02-22 11:52:00,4,1,0,1,0,0,0,0,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.505,-46.59165,562.614564651128,0
2016-02-22 13:00:00,2,1,0,1,0,0,0,1,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.60345,-46.74961,486.775075802221,0
2016-02-22 13:02:00,2,1,0,1,0,1,0,0,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.59359,-46.49374,895.970440995257,0
2016-02-22 13:10:00,4,1,0,1,0,0,0,0,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.74267,-46.6919,153.973638995651,0
2016-02-22 13:12:00,2,1,0,1,0,0,0,0,1,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.58692,-46.71998,462.779791472524,0
2016-02-22 13:20:00,2,1,0,1,0,0,0,1,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.63369,-46.77159,204.759788801215,0
2016-02-22 13:30:00,2,1,0,1,0,0,0,1,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.67384,-46.69979,36.5598294145573,0
2016-02-22 14:19:00,2,1,0,0,0,1,0,0,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.52019,-46.70068,331.593419608492,0
2016-02-22 14:45:00,2,1,0,1,0,0,0,1,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.63689,-46.77855,605.052920648562,0
2016-02-22 16:10:00,2,1,0,1,0,0,0,0,0,0,1,4.6,24.4,19.6,0,22.36,84.75,2.3,1,0,-23.62276,-46.65268,203.642303328898,0
